episode,jerk_eef_max,jerk_joint_max,eef_path_length,joint_path_length,orientation_path_length
demo_144,206.5126977780185,993.7324196146566,1.9636633396148682,11.87205696105957,7.809655714685551
demo_145,233.70427209947525,1344.6863512870952,1.9485173225402832,14.08983039855957,6.983533039881374
demo_146,224.90479935106615,933.8604691748158,2.0379257202148438,9.030208587646484,3.8457093505435327
demo_147,207.485629250775,1547.5764928956467,2.216280698776245,11.516561508178711,4.4328528837112335
demo_148,193.55932268516978,1209.6119002335558,2.081514835357666,12.333160400390625,6.5696918917225755
demo_149,228.0106708091316,1217.9193981650021,1.8717923164367676,13.605644226074219,8.55589588921225
demo_15,256.88805457257877,3311.43382990221,2.213322401046753,15.281156539916992,6.2320063788991025
demo_150,216.45881876125466,1701.8301685413765,2.0698161125183105,11.881614685058594,5.058208041848624
demo_151,277.70026389977824,1397.170911489107,1.8878672122955322,11.958732604980469,7.254700865045801
demo_152,240.27480190349675,1291.9195346604376,2.231116533279419,11.567094802856445,5.040276285249683
demo_153,178.42779933882446,1149.0856285718849,1.900202989578247,10.633716583251953,6.109292387639066
demo_154,182.91890638801394,1132.4352922560356,2.0085737705230713,9.707010269165039,4.818215211987843
demo_155,239.45765036315484,975.6847257040039,1.8295902013778687,7.426213264465332,3.6356498421050576
demo_156,210.79642922302457,1267.45502735525,2.2211403846740723,10.842616081237793,4.912134967662584
demo_157,233.20485161042916,1033.6125637927053,1.8902021646499634,8.478363037109375,3.789657799861994
demo_158,187.23252819889967,1128.7700752382714,1.8262555599212646,11.814807891845703,6.121542531870182
demo_159,183.13982537490907,872.4284951026104,2.0905213356018066,12.217917442321777,6.6513959236506555
demo_16,182.6776727021297,1703.636115579157,2.030468702316284,9.683265686035156,4.146519356147897
demo_160,285.3773800757775,3615.272896393362,2.114124298095703,13.81672477722168,5.628164372348517
demo_161,192.5699011019606,985.2659547474974,1.9584962129592896,10.232122421264648,6.608130916282219
demo_162,237.79573417104532,1388.037843425152,2.105055809020996,11.094663619995117,5.4222684341183625
demo_163,174.0941642443442,3933.6601909345086,2.046379566192627,16.046733856201172,8.68459022668399
demo_164,280.8276967984106,1073.8895591450955,2.062347412109375,9.599175453186035,5.130095009416968
demo_165,206.30533329863493,1503.8200008162935,2.0019564628601074,12.17905044555664,5.6561134746977535
demo_166,211.76387852961352,1121.851871727737,1.932476282119751,9.80584716796875,5.386560861993933
demo_167,187.75389952517128,1014.7000502678391,2.1266930103302,11.63150691986084,6.251011553967636
demo_168,216.02275867761423,924.7711105754413,2.243335485458374,11.584592819213867,5.658949507034169
demo_169,202.2279801457185,997.9590280685438,1.9496729373931885,8.684688568115234,3.297707141981479
demo_17,246.72297499345277,2053.243224658596,2.0001845359802246,13.788169860839844,5.41243802841843
demo_170,254.6874792601457,1294.9875628776294,2.09153413772583,10.860071182250977,5.082132554949025
demo_171,201.6264389534555,4822.2487041741215,2.120682716369629,14.806336402893066,5.123900805870174
demo_172,223.40951941837238,1258.06306751415,2.1414754390716553,11.366734504699707,5.139864043023166
demo_173,269.0751083460884,1075.5090976811193,2.2074666023254395,11.511590957641602,5.958744072785768
demo_174,176.60672479102976,937.7466784437173,1.8785456418991089,10.690818786621094,5.783462702932688
demo_175,176.93933271835962,1048.9259966523684,1.8826919794082642,10.442813873291016,4.794323498438436
demo_176,194.5042223362544,942.1256891517694,2.019484281539917,9.209977149963379,3.737361174929835
demo_177,197.0859611410424,860.3338964979561,2.0563106536865234,10.135297775268555,5.18267520482708
demo_178,152.65726082594088,1048.3070349333416,2.1534364223480225,11.507589340209961,6.988544348810526
demo_179,202.24629575021882,1211.0600785247061,2.0288963317871094,11.064521789550781,5.431326030961884
demo_18,209.3630037561352,1027.24662493005,1.6922338008880615,8.583799362182617,4.192894063824546
demo_180,200.49468094487307,846.7435345097892,2.0380361080169678,8.782962799072266,3.4202834332143266
demo_181,271.1605990568157,1088.1524072242396,2.237532138824463,13.216085433959961,7.126865464672627
demo_182,263.1973271746131,1377.2732667852033,1.940916895866394,10.63277530670166,5.838572716942948
demo_183,233.0945817779458,1020.0767637210415,2.2325100898742676,10.685918807983398,4.851473627354092
demo_184,207.3653921514992,1419.6525557337247,1.9491631984710693,9.625068664550781,3.3804945686666255
demo_185,191.38241369879248,2697.881905491401,2.0445597171783447,14.100935935974121,4.323052088926557
demo_186,195.22614740728196,1235.5663233141147,1.9282649755477905,12.370665550231934,5.008556549131166
demo_187,187.35420648847264,1698.4784229549043,1.7987651824951172,11.284497261047363,7.0944109263554616
demo_188,225.29898457817546,1219.2279672694685,1.9586632251739502,11.732854843139648,7.802503368645027
demo_189,231.20082382418119,1172.3473127820978,1.9869661331176758,9.478376388549805,4.712835089939118
demo_19,194.29298682003696,1265.382645721768,2.015045642852783,13.125715255737305,9.133756196471728
demo_190,228.1028331779995,1050.0151651765987,2.1257266998291016,12.212945938110352,6.773849922048809
demo_191,223.5212028508479,1141.9843517258253,2.095487594604492,8.507171630859375,4.383512780664024
demo_192,257.03352303760676,1121.2927508718678,1.9186842441558838,9.557332992553711,4.718493555001539
demo_193,205.926503804979,1372.9518263711936,1.9716490507125854,11.685225486755371,6.656751814319861
demo_194,157.28946746692634,1431.9127327453134,1.9998645782470703,12.928269386291504,5.669029443061554
demo_195,207.20575476357027,2185.2754113301453,1.929628849029541,10.33987045288086,3.14328669457738
demo_196,216.45793195304844,1688.6067906961748,2.121232032775879,16.38352394104004,8.902301325886073
demo_197,214.30465436366927,1707.6804304480436,2.0133042335510254,10.666532516479492,4.825165794850395
demo_198,175.07127028394916,953.5123024108093,1.9625555276870728,11.713125228881836,5.12032738899348
demo_199,213.47783308073943,1677.2958593626224,1.9221317768096924,11.069564819335938,5.812806648711064
demo_2,211.40282323871284,930.6055941216327,2.0708751678466797,10.450418472290039,5.171896039134855
demo_20,176.10081045872138,1137.8075318913777,1.7776614427566528,8.877310752868652,4.830113071290382
demo_200,213.595344139932,1029.5815870579784,2.004809617996216,9.100471496582031,3.5391744088007995
demo_201,234.28942689809392,1333.6631269312054,2.207169532775879,11.136979103088379,6.592553805799352
demo_202,182.18416870950895,1070.2603441567048,1.884966254234314,8.822843551635742,3.7219938868477427
demo_203,201.53840803608605,1460.1164603166217,2.240875720977783,11.513345718383789,4.9614101533634045
demo_204,234.96247613518588,1449.5740514181714,1.9308483600616455,9.96360969543457,4.459182934940803
demo_205,220.2833119953264,933.1388786551458,1.881707787513733,11.0261812210083,6.811366830977049
demo_206,212.17503762764426,1203.9923656965307,2.103276491165161,9.478433609008789,3.559898465520723
demo_207,196.41903663419504,2613.3206432909496,2.0174560546875,13.308504104614258,7.091881283805897
demo_208,193.69807346441698,3239.6058533559,1.9173107147216797,13.633183479309082,6.333788180419901
demo_209,214.41150900696712,1370.8176033629397,2.1475656032562256,12.983025550842285,4.780065811282721
demo_21,242.27062485589911,1002.6131296521629,1.9621541500091553,9.690178871154785,5.168377846555671
demo_210,232.9809466913298,936.3901221041552,2.105942964553833,10.818737030029297,5.286650586066692
demo_211,159.96388979036317,1216.9197825144136,2.0209312438964844,12.101791381835938,7.374173698394184
demo_212,203.22618599546695,1026.8894478986354,1.9539155960083008,8.668460845947266,3.986503980423721
demo_213,280.9219819321741,1759.1034977877828,2.184840202331543,12.083195686340332,5.524857452547728
demo_214,226.975118055314,987.9664895658515,2.026099920272827,9.983983993530273,4.486831068395588
demo_215,173.35841002593838,902.0985739577176,1.9365174770355225,9.585969924926758,4.989224539008941
demo_216,215.58822070406785,1076.2415126581755,1.7233965396881104,9.909622192382812,4.795972500714248
demo_217,211.18498442677097,993.6657029225713,2.3194401264190674,11.692464828491211,6.4493937006126
demo_218,226.89905770828346,1405.7657563167174,2.082908868789673,10.653080940246582,4.873704434580167
demo_219,267.9402373841969,1386.834682054769,2.121321678161621,10.286714553833008,6.022689100807753
demo_22,175.82283696372272,1265.0545451715698,2.181623935699463,9.776411056518555,4.570650634173855
demo_220,171.8691238740515,1874.7186013032876,2.050748109817505,11.598830223083496,4.853906501222491
demo_221,205.6106501638956,1339.2102817366026,2.137821674346924,13.89345932006836,6.946405204663845
demo_222,205.61187445541418,981.7729161172896,1.8799302577972412,9.631450653076172,5.1317678826273045
demo_223,144.2387342214165,916.3905886794165,2.2118752002716064,10.97292709350586,5.067619332661025
demo_224,217.76118556525142,964.9208302654005,1.925889253616333,9.413420677185059,4.68159363332128
demo_225,261.4890270945699,1196.6789869878626,1.8975229263305664,9.52027702331543,4.774755513316425
demo_226,242.6663947990205,1173.7989546556269,2.145145893096924,10.649213790893555,4.993881637307048
demo_227,248.6434467488382,1450.848031560536,2.0420432090759277,11.303321838378906,6.223821140367375
demo_228,196.6039260539287,2062.004789711014,1.927368402481079,12.744996070861816,5.782295410004499
demo_229,253.67899946276717,1143.153125205585,1.877570629119873,10.673381805419922,6.382007086350553
demo_23,195.90583862449313,1092.5689767383433,2.1510696411132812,12.984991073608398,6.816692892333832
demo_230,196.2103223919807,966.130112029296,1.9604697227478027,11.228469848632812,6.618916834422392
demo_231,184.19428076043738,1095.3840633806967,2.2692267894744873,10.459386825561523,4.769013486097608
demo_232,194.99324568110632,1072.2047048685874,1.9121557474136353,9.639331817626953,5.473841355029192
demo_233,230.50626913751688,867.3656479610562,1.8163471221923828,10.981584548950195,5.866595847073295
demo_234,194.50608293484882,1083.9711927036162,2.0859081745147705,11.19870376586914,5.565865582112711
demo_235,290.0819720481975,1585.1116990708394,1.7985775470733643,8.071924209594727,3.2107159027443037
demo_236,275.3805996320947,1874.263173209112,2.36067795753479,12.620455741882324,5.178920295569395
demo_237,200.81681826163933,1127.5226903596802,2.030416965484619,13.976086616516113,9.658682117249974
demo_238,189.75519877712009,1461.0341106663143,2.0438942909240723,14.125743865966797,8.73328062023812
demo_239,220.87360259042356,2042.8105344763744,2.0426454544067383,11.32198715209961,4.292403027023705
demo_24,187.231181485752,887.4792213462132,1.8904588222503662,10.548551559448242,5.656489675789086
demo_240,225.91147197218567,1058.5107299426375,2.025068998336792,10.163965225219727,4.891414429425911
demo_241,257.3938952536892,1094.3709992709537,2.192376136779785,9.8590669631958,4.510765071254858
demo_242,228.3571710549334,1998.4726179787283,2.2778267860412598,13.110540390014648,6.539956792170875
demo_243,201.45083258357343,996.1105544928753,1.9329649209976196,12.67922592163086,9.60599417161739
demo_244,186.33921403097,3472.875664358039,1.8494641780853271,12.741671562194824,7.08955838517376
demo_245,223.56433889279907,1230.4530715089918,2.1362080574035645,10.338641166687012,4.726366204482758
demo_246,213.28755209192164,974.0469661900435,1.8637502193450928,11.71983528137207,7.1247729512780635
demo_247,195.80022913576823,1000.9667784014587,1.8381465673446655,9.85101318359375,5.070811399040867
demo_248,202.6542171153399,868.8985313520182,1.9850423336029053,10.337427139282227,5.873663790298939
demo_249,180.00687581819147,1227.672009289492,1.7419605255126953,9.10256576538086,3.4618127772381357
demo_25,443.1157744222707,1352.9849887558566,2.366499423980713,14.096540451049805,7.563169181386236
demo_250,187.80068678420338,1092.5753863635439,1.9519885778427124,11.322465896606445,6.607959096323546
demo_251,189.39477566342728,815.4977661642333,1.9311184883117676,8.447591781616211,4.154075915823556
demo_252,220.5786427056545,1184.5069237669388,1.8243279457092285,8.377998352050781,3.223668033769221
demo_253,204.47856828834549,1170.0105529797027,2.114866256713867,10.799631118774414,6.081710841679454
demo_254,192.34105341451047,877.3512475417031,1.9258174896240234,10.768747329711914,5.862959224915788
demo_255,219.14760352094234,3803.6811734188946,2.0534448623657227,14.541486740112305,5.280189089199726
demo_256,225.43057330556422,1345.7898863659095,2.0531272888183594,12.59201431274414,7.226032282807561
demo_257,213.85766686021137,937.9291853558576,1.912337064743042,9.36083698272705,4.514410779581686
demo_258,183.3461954471629,1472.5699782000338,1.7913084030151367,10.162599563598633,4.638246888841117
demo_259,208.58230713227192,1033.680239909608,1.9264979362487793,9.763206481933594,5.479971731752047
demo_26,208.84496882327983,923.3867761987724,1.9405333995819092,8.500577926635742,3.973979162411653
demo_260,234.28795701403723,994.2756400089547,2.2385194301605225,10.396455764770508,5.398322840257007
demo_261,270.3071141190365,2360.6743653067037,2.0836305618286133,13.97343635559082,5.033321635041399
demo_262,206.75345390414364,3571.1379974857564,2.0653016567230225,16.45516586303711,8.067531227846565
demo_263,242.2585453131826,1112.3038559293404,1.9582688808441162,10.824278831481934,6.04237335921913
demo_264,203.98600840103097,1114.0514017938356,2.073986530303955,11.075824737548828,4.5387770336793185
demo_265,193.45492823228767,1087.6462731823883,1.902183175086975,10.294108390808105,5.2663894371132205
demo_266,235.422820561098,984.5251034837589,2.401362657546997,11.035725593566895,4.882352769508763
demo_267,200.23828429128974,1148.9097423306353,1.961132287979126,8.745765686035156,3.9458731026584095
demo_268,158.51919380003895,1274.9811341917084,1.9790958166122437,9.912310600280762,5.361742649101764
demo_269,172.13208871736165,914.0372642756536,2.0656776428222656,9.346940994262695,4.3686437222346175
demo_27,206.2894738127227,879.0346406469766,1.8685302734375,11.200139999389648,6.453087476155316
demo_270,185.63484506954504,1258.3928381518215,2.1483795642852783,10.98446273803711,4.537441621121111
demo_271,195.5578992710082,1264.9752865143523,2.113823175430298,10.927746772766113,5.3077653047591085
demo_272,190.03205055757155,3128.9623389760163,2.165188789367676,14.00820255279541,6.1274017290713445
demo_273,202.7001132521557,2523.334339196654,1.8727388381958008,12.115518569946289,4.894062320220451
demo_274,253.30917921883471,1089.848238729511,1.9941449165344238,9.29764175415039,4.217405134711301
demo_275,258.2736790173821,1131.4581354350419,2.027320623397827,10.216863632202148,6.384749303970279
demo_276,198.57672893753488,1250.8244979666733,2.1189494132995605,9.364742279052734,4.081606466881492
demo_277,176.89806129824115,881.2001147194322,1.9151092767715454,10.551549911499023,6.115787899093192
demo_278,188.20295427505107,1063.4315531960578,1.9424655437469482,11.562480926513672,6.351734765987609
demo_279,165.02222506215045,1118.1802715552462,2.099334478378296,14.284856796264648,7.1692058599287956
demo_28,172.8187135447517,887.3535533697275,1.653881549835205,10.675333023071289,6.830436977499554
demo_280,194.74229296522395,4392.800228489637,2.1545820236206055,16.785991668701172,8.071637383443743
demo_281,190.33296904147514,1353.3945042448538,2.134127378463745,13.250753402709961,6.604102619475371
demo_282,209.806008143798,1752.7194602754307,1.9208401441574097,10.571893692016602,3.4239706228725355
demo_283,252.27782107399364,1099.6313828997038,2.354902982711792,11.496734619140625,5.308800708424291
demo_284,233.08636223978974,1171.024511866861,2.1048812866210938,11.613672256469727,4.915615926216772
demo_285,197.83213148901154,1307.7290875661804,1.9137179851531982,11.643228530883789,6.395909007796551
demo_286,200.9548749690462,1298.8442019150257,2.1023945808410645,11.936882972717285,5.735757669484973
demo_287,216.49950173662523,966.1030279398165,1.7414181232452393,10.221109390258789,5.117390229678711
demo_288,187.5552425598193,1145.496252940371,2.021101713180542,11.345113754272461,5.772651202357283
demo_289,218.3308320279848,954.4366034498262,2.0739595890045166,9.422411918640137,3.866372972981252
demo_29,222.91586167378134,1115.1191788320864,2.0101122856140137,9.340291976928711,4.168428166473139
demo_290,238.65564980266828,993.0213804288492,1.958733081817627,11.462299346923828,7.667059376666008
demo_291,208.68885419726232,1022.3829874490671,2.124021291732788,10.072317123413086,4.949408002587272
demo_292,267.8106627698589,1093.1021073444092,1.9531373977661133,9.820514678955078,5.504876806603266
demo_293,263.4304116122401,1976.9842324827,2.155812978744507,11.819047927856445,5.702883756069188
demo_294,210.47657556490591,2085.461607154865,2.071526050567627,12.966200828552246,4.296770418508055
demo_295,175.5953393563471,1426.9948584492834,2.094954490661621,10.107364654541016,4.179929083751624
demo_296,282.0594511306964,1618.4971246549076,2.079451322555542,11.622845649719238,6.106668509636361
demo_297,222.29098287448002,1118.4096690760177,1.9281210899353027,9.874290466308594,6.1122658806769445
demo_298,199.96323228431586,1062.0004970891246,1.9992955923080444,11.073549270629883,5.267416493324276
demo_299,188.97105378930934,1753.64772734602,2.0538530349731445,11.318509101867676,5.334401560213142
demo_3,221.34114788356018,1247.08466275386,2.1952059268951416,10.378726959228516,4.7916180114139575
demo_30,206.94847779692734,1412.2732999610666,2.000101089477539,13.433906555175781,7.4452116047769845
demo_300,197.17849608327379,1384.4674197153572,2.1903128623962402,12.196846008300781,4.86807187249316
demo_301,188.1467838258493,1274.9483373927544,2.004889965057373,10.646726608276367,4.457888770935328
demo_302,209.64041737529703,1324.1294087239016,2.1563363075256348,13.69765853881836,8.95710179595145
demo_303,210.86668647967917,1004.6633114219819,1.941244125366211,11.84704303741455,6.80281447881559
demo_304,194.42867804403176,1212.9457215463613,1.911522626876831,12.02249526977539,7.162354649549895
demo_305,186.55406249311966,3203.7818438313057,1.9560387134552002,15.091184616088867,6.272934761469413
demo_306,181.20280762823828,1497.9484108088686,2.2401463985443115,11.914739608764648,5.132590205614761
demo_307,189.61656042421095,943.9418606174672,2.085946798324585,10.575447082519531,4.9237065746629405
demo_308,187.47748337239642,1146.6136771171093,1.8792881965637207,9.02069091796875,3.4503183903067542
demo_309,218.9593923659282,1190.2397149438978,2.111588478088379,10.650976181030273,3.803445178836796
demo_31,209.16468272821882,909.4355984071751,2.1197049617767334,12.895317077636719,7.271786541322527
demo_310,168.9418355290208,1064.972714087807,1.9055355787277222,10.270204544067383,6.311339535685992
demo_311,244.65163847347662,1417.2276618098108,2.224497079849243,11.625019073486328,5.175998553850301
demo_312,233.99353252661896,1291.410379663484,1.9377201795578003,9.988357543945312,6.439812040552416
demo_313,190.0665491259093,1628.1890390401877,2.089165210723877,11.27271842956543,5.231479485667352
demo_314,232.49843641999996,1166.6779004987623,1.852766990661621,11.466987609863281,6.3697080986471395
demo_315,183.80962256184137,1415.880015162064,1.7726361751556396,9.587241172790527,3.479181408269758
demo_316,177.84564352060704,1600.733019390347,2.1889586448669434,11.105515480041504,4.352598694488064
demo_317,181.39106364565183,914.4655073417755,2.0104408264160156,9.786703109741211,5.025736218090108
demo_318,239.97566485721768,1117.1358505327048,2.0362389087677,9.754396438598633,5.954204592856655
demo_319,263.92789748895353,1050.9610049851203,1.9069867134094238,9.969744682312012,5.326377917752644
demo_32,252.38024913483375,1400.1265988556922,2.1897449493408203,12.174222946166992,4.79604211171209
demo_320,236.53077332364683,1916.4848471639775,2.175002098083496,11.972189903259277,5.202133248992116
demo_321,185.40594069246973,1294.2589107599813,2.20070743560791,12.347585678100586,5.57741074810836
demo_322,190.81068853832969,1039.6546661069347,2.2171454429626465,11.995152473449707,5.4648783428090155
demo_323,169.88587364064097,1020.1464562045343,2.0231094360351562,8.525437355041504,3.616569331589127
demo_324,208.16119852434935,1025.5644583334827,2.1411972045898438,11.351101875305176,5.927306326578467
demo_325,226.5556768495639,2103.930573193797,2.1200337409973145,13.427190780639648,5.567206153239374
demo_326,208.10161769487166,874.303395289634,1.865754246711731,11.953237533569336,7.5818499261838195
demo_327,443.91220131685657,2254.786623049416,2.0104122161865234,15.466535568237305,7.454802376595764
demo_328,273.3814021396728,1179.1848683919577,2.2282979488372803,11.583901405334473,6.415181864463859
demo_329,203.08375701404753,1123.3644629613011,2.05538010597229,9.846961975097656,4.344243047849329
demo_33,267.29946707174355,842.5951522890055,1.9856085777282715,11.231526374816895,7.083116809977724
demo_330,214.53448815002113,1176.2595619896745,2.4470508098602295,11.16278076171875,4.895294744559298
demo_331,205.94974189334744,2432.464002749406,2.118751049041748,13.070572853088379,5.463446861848411
demo_332,240.1487955029533,1036.9532883487168,2.209049701690674,11.386550903320312,4.459206287773389
demo_333,210.7381874734913,1269.3000405551636,1.9750893115997314,11.03607177734375,6.387199609136621
demo_334,188.5745394697552,1139.8439781403897,1.9682238101959229,8.246696472167969,3.4326042449805856
demo_335,178.42898453877126,1121.798679097262,2.081413507461548,10.34725570678711,5.896900426701611
demo_336,216.4287658782567,1162.7844681476158,2.0084691047668457,12.303939819335938,6.92826093936702
demo_337,205.27010673998038,1064.4904601792337,2.076162338256836,13.198932647705078,8.939031056196244
demo_338,170.7813525026168,951.3458919129982,2.344696044921875,11.358336448669434,5.886607797041538
demo_339,199.1021805943452,1497.1715935237467,2.062807083129883,8.988447189331055,3.270328608727813
demo_34,176.7827691568169,993.9854674648767,2.085554599761963,15.152776718139648,7.891016647488444
demo_340,188.82947999273594,1466.1623081051757,2.187490224838257,13.332429885864258,6.981439465043709
demo_341,191.27727255081712,1018.8430404080228,1.822480320930481,8.959251403808594,4.253792226105125
demo_342,215.10527984651418,1328.6071521407239,2.245093584060669,12.880943298339844,7.166337436526966
demo_343,170.66590337918493,1554.3983721200732,1.8371907472610474,8.802852630615234,3.4853148570497847
demo_344,192.44412573558955,871.124570996722,2.073812484741211,9.401618003845215,3.9292873633782466
demo_345,188.71100799004256,1240.8468070787808,1.7846534252166748,11.63939094543457,7.134912660390208
demo_346,206.52506831719475,988.0380628480866,2.051010847091675,10.209991455078125,4.845605309914106
demo_347,186.90376502307163,1232.5918453696452,1.9319473505020142,9.86726188659668,3.668615885258771
demo_348,212.39242345149734,1057.1095161822616,2.089160442352295,8.266045570373535,3.3777384628340723
demo_349,208.71704923243732,1719.3967731045561,1.960682988166809,13.281926155090332,8.016959838273024
demo_35,217.72809032648163,918.9000470613322,2.1727890968322754,9.205337524414062,3.9105616726365633
demo_350,238.30146842297745,1722.922949628881,1.8239606618881226,12.223827362060547,6.3849064418676775
demo_351,208.64148153390104,1738.7733993919742,2.1007113456726074,11.769268035888672,4.512085998347363
demo_352,187.07267663122497,922.6157120570834,1.9022927284240723,8.485403060913086,3.201771903210603
demo_353,208.0018488834141,897.4475624799242,2.267284393310547,10.811431884765625,4.444713613953683
demo_354,233.0847579681324,1155.5404465088268,1.68446946144104,9.294520378112793,4.4950794651774775
demo_355,201.6197510799052,892.8717212164335,1.986840009689331,10.301136016845703,5.53373193543756
demo_356,170.29489784055664,823.1369055775268,1.7032678127288818,7.669179916381836,3.1391246479507355
demo_357,215.66498819325776,1200.2149137523238,2.146505355834961,13.186273574829102,5.676255358853114
demo_358,188.79291455737106,1022.5210541938253,2.0596349239349365,11.84527587890625,6.550491185270689
demo_359,202.6699400935057,1211.063090929344,1.8639602661132812,10.182316780090332,6.178562904754071
demo_36,255.2788589904647,1192.5570154597237,2.171443223953247,15.060564041137695,7.992152662378263
demo_360,201.46225136908097,990.1033866101678,1.9465882778167725,9.655630111694336,4.149256862400588
demo_361,248.02270748603445,1031.3963485997856,1.7183458805084229,10.187015533447266,6.417400756993507
demo_362,204.43868482158462,1011.5417223616611,2.091085910797119,11.662579536437988,7.137775792973923
demo_363,231.8530911393273,1133.5753715163337,1.9591169357299805,11.014705657958984,5.624812090928566
demo_364,319.0969570377224,2309.680323188775,1.9610605239868164,15.735405921936035,8.856888563343478
demo_365,208.59371779416227,1596.0272006485584,1.9559003114700317,12.338159561157227,6.835341237001783
demo_366,197.5240244946934,1057.0878221068608,1.8608958721160889,8.553525924682617,3.490365013479068
demo_367,206.8032326734476,1286.4139789098747,2.0041208267211914,13.027934074401855,7.872965768741086
demo_368,203.9888098374792,1199.539483867993,1.8597332239151,10.526169776916504,4.750177803687281
