episode,jerk_eef_max,jerk_joint_max,eef_path_length,joint_path_length,orientation_path_length
demo_0,200.06872208207832,1027.449111070613,2.057335615158081,10.636322975158691,6.073516158472248
demo_1,276.25169700171887,1213.3427444056813,2.183206081390381,9.96536636352539,4.110942409390004
demo_10,224.30480537718006,1094.5709312431309,1.8588181734085083,9.346473693847656,4.729251633914762
demo_100,194.03495286152688,967.5124188148144,2.0986175537109375,11.549306869506836,5.2982340851968335
demo_101,200.30906892028258,929.4107305262255,2.1601474285125732,11.591837882995605,4.837627026429792
demo_102,178.9386485506315,4107.262196101495,1.7731761932373047,11.238046646118164,5.290832902816685
demo_103,218.2522821666832,1130.863147642339,2.1898868083953857,11.178276062011719,5.614964850586306
demo_104,235.88088143104923,1260.5273920199381,2.0319557189941406,11.663230895996094,4.7818115149281875
demo_105,245.37474488650028,1551.8592042237624,2.1073784828186035,10.854710578918457,4.391994256499565
demo_106,247.95871503818074,1860.9225412306046,2.1233997344970703,15.603137969970703,9.40325255666493
demo_107,204.99562016358396,1402.3444977024828,2.192962408065796,10.558601379394531,4.698043294162041
demo_108,206.88493164662378,962.1268172567572,1.9115147590637207,10.99204158782959,6.4395263850329245
demo_109,185.48560220035492,1189.5302710141207,2.0399255752563477,10.823326110839844,6.302911179055376
demo_11,248.58830839607168,1326.427727761419,1.8365367650985718,9.715879440307617,3.7700960967519563
demo_110,215.33096139436267,1915.8341544583277,1.931929349899292,13.365860939025879,8.915269655355416
demo_111,241.4528430365573,940.3625223671578,1.9966678619384766,10.835041046142578,5.842423506613934
demo_112,232.3152029564057,1288.5920571605743,1.9139821529388428,11.008960723876953,5.767778150876533
demo_113,218.25975112585544,1676.106894982797,2.150791645050049,13.030641555786133,5.256111588022202
demo_114,282.560841429239,1100.4444679985588,2.055107593536377,10.42116928100586,5.589857174378567
demo_115,193.9870273376455,992.0147030117345,1.8658863306045532,9.831674575805664,5.421381355867563
demo_116,227.1817568426692,1255.2913282397976,1.9485886096954346,11.199651718139648,6.01781290920864
demo_117,182.31604475314396,2202.554259452815,1.95884108543396,12.906018257141113,5.200386996590978
demo_118,213.96703005298352,1000.9635298201005,1.944822072982788,8.404336929321289,2.877205132510807
demo_119,261.75761555173705,1019.3031358018898,1.867350459098816,10.154935836791992,6.002702047110537
demo_12,197.1625176996415,1056.7722621704852,1.7039234638214111,10.49011516571045,5.0172630686226185
demo_120,188.40672256981256,1001.7429435773435,2.073050022125244,11.093856811523438,5.921529131378346
demo_121,219.84947998875828,1398.8571024017165,2.1248414516448975,10.659649848937988,5.888331432787673
demo_122,219.23826447802608,1105.9749399428215,2.1504223346710205,10.938833236694336,6.226658595098289
demo_123,203.0157322263348,1410.1411090185338,1.852156162261963,9.287830352783203,3.661215268255706
demo_124,266.1913042300701,1071.0104911321616,2.069038152694702,9.175570487976074,4.949868201416484
demo_125,194.82923447852747,922.1333121376662,1.8759480714797974,9.69744873046875,5.1869942408848075
demo_126,194.47681848450242,945.7126228002819,1.979548692703247,10.328718185424805,5.63537753378045
demo_127,239.83859966014757,1037.1729142979095,1.8862013816833496,9.966660499572754,5.647424200429485
demo_128,218.65219956050885,1013.3940758391701,1.9434483051300049,9.795989990234375,4.691100539017226
demo_129,213.5640070085569,971.8390248368298,1.925469160079956,10.079790115356445,5.142234401496026
demo_13,164.4535875247344,1324.2796453603187,1.9692671298980713,13.924034118652344,7.097016002179686
demo_130,219.43225048347034,1371.0712870659183,2.302478551864624,11.408565521240234,5.274594475837331
demo_131,170.00412197618897,996.3596046020652,1.9430537223815918,10.145618438720703,3.817033836900575
demo_132,201.25012616868926,950.5577007586826,2.0740065574645996,14.44310474395752,9.597792638664867
demo_133,224.326228302898,1644.7465942823167,2.1799416542053223,13.242924690246582,4.173613859927682
demo_134,208.12471151452246,793.3372721072236,1.7986910343170166,8.637712478637695,4.322530903440295
demo_135,209.18149298498375,877.8996840355842,2.0928850173950195,9.42404556274414,4.825830787463426
demo_136,236.04578288178288,1020.6709662680986,1.9572352170944214,11.693290710449219,5.484145682513677
demo_137,197.0547216305118,1182.0508673645174,2.2802157402038574,13.22693920135498,6.577734895930148
demo_138,202.22276096149733,1114.4288968031935,2.1349902153015137,12.031850814819336,6.714402834805206
demo_139,181.298349552713,1232.7569608903539,2.20111346244812,12.141962051391602,5.433773240549167
demo_14,207.01952255423592,1083.138172646956,1.8906856775283813,9.021739959716797,4.14173585278722
demo_140,276.3311360248651,1822.1635840089427,1.8037080764770508,11.557721138000488,5.442486673407797
demo_141,195.36528341451898,1085.6683527809787,2.1594741344451904,9.858135223388672,3.8219874642545855
demo_142,193.02009129215426,1963.571987174943,2.0611143112182617,12.623623847961426,4.311281928609117
demo_143,220.00712206257452,1049.2525095772191,1.9762933254241943,9.561025619506836,4.6520368499105995
